"LOCATION","Country","CAT","Category","ACT","Activity","UNIT","Unit","VAR","Variable","SRC","Source","TIME","Time","Value","Flag Codes","Flags"
"NLD","Netherlands","FLFW","1. Food loss - Food waste","HOUSEHOLDS","Households","KGBYHOUSEHOLD","kg/household","FWVAR228","Food Waste - Avoidable","SOURCE55","Mileucentraal 2012","2010","2010",105,,
"NLD","Netherlands","FLFW","1. Food loss - Food waste","HOUSEHOLDS","Households","PCT","%","FWVAR149","Food Loss (Max e.)","SOURCE95","WUR 2004","2004","2004",15,,
"NLD","Netherlands","FLFW","1. Food loss - Food waste","HOUSEHOLDS","Households","PCT","%","FWVAR150","Food Loss (Min e.)","SOURCE95","WUR 2004","2004","2004",10,,
"NLD","Netherlands","FLFW","1. Food loss - Food waste","HOUSEHOLDS","Households","TONNES","tonnes","FWVAR229NET","Food Waste - Avoidable (Berkel area)","SOURCE98","WUR 2011","2010","2010",19000,,
"NLD","Netherlands","FLFW","1. Food loss - Food waste","HOUSEHOLDS","Households","PCT","%","FWVAR490NET","Unavoidable food Loss","SOURCE98","WUR 2011","2010","2010",43,,
"NLD","Netherlands","FLFW","1. Food loss - Food waste","HOUSEHOLDS","Households","PCT","%","FWVAR151","Food Loss disposed through residual Loss","SOURCE98","WUR 2011","2010","2010",9,,
"NLD","Netherlands","FLFW","1. Food loss - Food waste","HOUSEHOLDS","Households","PCT","%","FWVAR153","Food Loss disposed through Vegetal, Fruit and Garden Loss","SOURCE98","WUR 2011","2010","2010",9,,
"NLD","Netherlands","FLFW","1. Food loss - Food waste","HOUSEHOLDS","Households","PCT","%","FWVAR365","Food Waste & Loss","SOURCE98","WUR 2011","2010","2010",57,,
"NLD","Netherlands","FLFW","1. Food loss - Food waste","HOUSEHOLDS","Households","PCT","%","FWVAR387","Food Waste disposed through Vegetal, Fruit and Garden Waste","SOURCE98","WUR 2011","2010","2010",4,,
"NLD","Netherlands","FLFW","1. Food loss - Food waste","HOUSEHOLDS","Households","PCT","%","FWVAR399NET","Food waste in residual waste","SOURCE98","WUR 2011","2010","2010",15,,
"NLD","Netherlands","FLFW","1. Food loss - Food waste","HOUSEHOLDS","Households","PCT","%","FWVAR421","Liquid food Waste disposed through sink and toilet","SOURCE98","WUR 2011","2010","2010",13,,
"NLD","Netherlands","FLFW","1. Food loss - Food waste","HOUSEHOLDS","Households","KGBYCAPITA","kg/capita","FWVAR56","Food Loss","SOURCE98","WUR 2011","2010","2010",28.5,,
"NLD","Netherlands","FLFW","1. Food loss - Food waste","HOUSEHOLDS","Households","KGBYCAPITA","kg/capita","FWVAR121","Food Loss - Residual","SOURCE98","WUR 2011","2010","2010",21.8,,
"NLD","Netherlands","FLFW","1. Food loss - Food waste","HOUSEHOLDS","Households","KGBYCAPITA","kg/capita","FWVAR523","Vegetal, Fruit and Garden waste","SOURCE98","WUR 2011","2010","2010",78,,
"NLD","Netherlands","FLFW","1. Food loss - Food waste","HOUSEHOLDS","Households","KGBYCAPITA","kg/capita","FWVAR134NET","Food Loss - Vegetal, Fruit and Garden Loss","SOURCE98","WUR 2011","2010","2010",6.7,,
"NLD","Netherlands","FLFW","1. Food loss - Food waste","HOUSEHOLDS","Households","KGBYCAPITA","kg/capita","FWVAR213","Food Waste","SOURCE98","WUR 2011","2010","2010",38.2,,
"NLD","Netherlands","FLFW","1. Food loss - Food waste","HOUSEHOLDS","Households","KGBYCAPITA","kg/capita","FWVAR338","Food Waste - Residual","SOURCE98","WUR 2011","2010","2010",35.1,,
"NLD","Netherlands","FLFW","1. Food loss - Food waste","HOUSEHOLDS","Households","KGBYCAPITA","kg/capita","FWVAR387","Food Waste disposed through Vegetal, Fruit and Garden Waste","SOURCE98","WUR 2011","2010","2010",3.1,,
"NLD","Netherlands","FLFW","1. Food loss - Food waste","HOUSEHOLDS","Households","KGBYCAPITA","kg/capita","FWVAR469NET","Residual waste","SOURCE98","WUR 2011","2010","2010",240,,
"NLD","Netherlands","FLFW","1. Food loss - Food waste","HOUSEHOLDS","Households","KGBYHOUSEHOLD","kg/household","FWVAR227","Food Waste - Average Weight voidable","SOURCE98","WUR 2011","2011","2011",100,,
"NOR","Norway","FLFW","1. Food loss - Food waste","HOUSEHOLDS","Households","TONNES","tonnes","FWVAR213","Food Waste","SOURCE46","Halfdan K. Olafssøn","2011","2011",231000,,
"NOR","Norway","FLFW","1. Food loss - Food waste","HOUSEHOLDS","Households","PCT","%","FWVAR213","Food Waste","SOURCE46","Halfdan K. Olafssøn","2011","2011",63.988919668,,
"NOR","Norway","FLFW","1. Food loss - Food waste","HOUSEHOLDS","Households","KGBYCAPITA","kg/capita","FWVAR213","Food Waste","SOURCE46","Halfdan K. Olafssøn","2011","2011",46.3,,
"PRT","Portugal","FLFW","1. Food loss - Food waste","HOUSEHOLDS","Households","TONNES","tonnes","FWVAR213","Food Waste","SOURCE8","BIO survey - Minimum scenario : 8.375%","2006","2006",385063,,
"PRT","Portugal","FLFW","1. Food loss - Food waste","HOUSEHOLDS","Households","KGBYCAPITA","kg/capita","FWVAR213","Food Waste","SOURCE8","BIO survey - Minimum scenario : 8.375%","2010","2010",120.83333333,,
"PRT","Portugal","FLFW","1. Food loss - Food waste","HOUSEHOLDS","Households","KGBYCAPITA","kg/capita","FWVAR213","Food Waste","SOURCE52","LIPOR","2006","2006",36,,
"PRT","Portugal","FLFW","1. Food loss - Food waste","HOUSEHOLDS","Households","KGBYCAPITA","kg/capita","FWVAR263","Food Waste - Edible food","SOURCE52","LIPOR","2010","2010",76.125,,
"PRT","Portugal","FLFW","1. Food loss - Food waste","HOUSEHOLDS","Households","PCT","%","FWVAR233POR","Food Waste - Bakery (Loures region)","SOURCE87","VALORGAS","2011","2011",3.1,,
"PRT","Portugal","FLFW","1. Food loss - Food waste","HOUSEHOLDS","Households","PCT","%","FWVAR238POR","Food Waste - Bones (Loures region)","SOURCE87","VALORGAS","2011","2011",0,,
"PRT","Portugal","FLFW","1. Food loss - Food waste","HOUSEHOLDS","Households","PCT","%","FWVAR246POR","Food Waste - Condiments (Loures region)","SOURCE87","VALORGAS","2011","2011",0.1,,
"PRT","Portugal","FLFW","1. Food loss - Food waste","HOUSEHOLDS","Households","PCT","%","FWVAR252POR","Food Waste - Dairy (Loures region)","SOURCE87","VALORGAS","2011","2011",0.7,,
"PRT","Portugal","FLFW","1. Food loss - Food waste","HOUSEHOLDS","Households","PCT","%","FWVAR258POR","Food Waste - Dried foods/powders (Loures region)","SOURCE87","VALORGAS","2011","2011",0.2,,
"PRT","Portugal","FLFW","1. Food loss - Food waste","HOUSEHOLDS","Households","PCT","%","FWVAR261POR","Food Waste - Drinks (Loures region)","SOURCE87","VALORGAS","2011","2011",0.2,,
"PRT","Portugal","FLFW","1. Food loss - Food waste","HOUSEHOLDS","Households","PCT","%","FWVAR282POR","Food Waste - Fruit (Loures region)","SOURCE87","VALORGAS","2011","2011",21.2,,
"PRT","Portugal","FLFW","1. Food loss - Food waste","HOUSEHOLDS","Households","PCT","%","FWVAR299POR","Food Waste - Meat and Fish (Loures region)","SOURCE87","VALORGAS","2011","2011",7.3,,
"PRT","Portugal","FLFW","1. Food loss - Food waste","HOUSEHOLDS","Households","PCT","%","FWVAR303POR","Food Waste - Mixed (Loures region)","SOURCE87","VALORGAS","2011","2011",28.9,,
"PRT","Portugal","FLFW","1. Food loss - Food waste","HOUSEHOLDS","Households","PCT","%","FWVAR342POR","Food Waste - Salads (Loures region)","SOURCE87","VALORGAS","2011","2011",0.8,,
"PRT","Portugal","FLFW","1. Food loss - Food waste","HOUSEHOLDS","Households","PCT","%","FWVAR343POR","Food Waste - Snacks (Loures region)","SOURCE87","VALORGAS","2011","2011",0.3,,
"PRT","Portugal","FLFW","1. Food loss - Food waste","HOUSEHOLDS","Households","PCT","%","FWVAR359POR","Food Waste - Vegetables (Loures region)","SOURCE87","VALORGAS","2011","2011",37.3,,
"PRT","Portugal","FLFW","1. Food loss - Food waste","HOUSEHOLDS","Households","KGBYCAPITA","kg/capita","FWVAR213","Food Waste","SOURCE87","VALORGAS","2011","2011",77.142857143,,
"PRT","Portugal","FLFW","1. Food loss - Food waste","HOUSEHOLDS","Households","KGBYHOUSEHOLD","kg/household","FWVAR213","Food Waste","SOURCE87","VALORGAS","2011","2011",216,,
"SVK","Slovak Republic","FLFW","1. Food loss - Food waste","HOUSEHOLDS","Households","TONNES","tonnes","FWVAR213","Food Waste","SOURCE8","BIO survey - Minimum scenario : 8.375%","2006","2006",135584,,
"SVK","Slovak Republic","FLFW","1. Food loss - Food waste","HOUSEHOLDS","Households","KGBYCAPITA","kg/capita","FWVAR213","Food Waste","SOURCE8","BIO survey - Minimum scenario : 8.375%","2006","2006",25,,
"ESP","Spain","FLFW","1. Food loss - Food waste","HOUSEHOLDS","Households","TONNES","tonnes","FWVAR213","Food Waste","SOURCE8","BIO survey - Minimum scenario : 8.375%","2006","2006",2136551,,
"ESP","Spain","FLFW","1. Food loss - Food waste","HOUSEHOLDS","Households","KGBYCAPITA","kg/capita","FWVAR213","Food Waste","SOURCE8","BIO survey - Minimum scenario : 8.375%","2006","2006",49,,
"SWE","Sweden","FLFW","1. Food loss - Food waste","HOUSEHOLDS","Households","TONNES","tonnes","FWVAR213","Food Waste","SOURCE18","Calculations from Naturvardsverket (2010)","2006","2006",905000,,
"SWE","Sweden","FLFW","1. Food loss - Food waste","HOUSEHOLDS","Households","KGBYCAPITA","kg/capita","FWVAR213","Food Waste","SOURCE18","Calculations from Naturvardsverket (2010)","2006","2006",100,,
"SWE","Sweden","FLFW","1. Food loss - Food waste","HOUSEHOLDS","Households","PCT","%","FWVAR513SWE","Unnesserary food waste (e.)","SOURCE49","KFS(2009)","2008","2008",57,,
"SWE","Sweden","FLFW","1. Food loss - Food waste","HOUSEHOLDS","Households","KGBYCAPITA","kg/capita","FWVAR512SWE","Unnecessary food waste (e.)","SOURCE49","KFS(2009)","2008","2008",57,,
"SWE","Sweden","FLFW","1. Food loss - Food waste","HOUSEHOLDS","Households","KGBYCAPITA","kg/capita","FWVAR374SWE","Food Waste (e.)","SOURCE49","KFS(2009)","2008","2008",100,,
"SWE","Sweden","FLFW","1. Food loss - Food waste","HOUSEHOLDS","Households","TONNES","tonnes","FWVAR213","Food Waste","SOURCE76","SMED","2010","2010",674000,,
"SWE","Sweden","FLFW","1. Food loss - Food waste","HOUSEHOLDS","Households","TONNES","tonnes","FWVAR228","Food Waste - Avoidable","SOURCE76","SMED","2010","2010",239000,,
"SWE","Sweden","FLFW","1. Food loss - Food waste","HOUSEHOLDS","Households","PCT","%","FWVAR228","Food Waste - Avoidable","SOURCE76","SMED","2010","2010",35,,
"SWE","Sweden","FLFW","1. Food loss - Food waste","HOUSEHOLDS","Households","PCT","%","FWVAR405","Food Waste in total food waste","SOURCE76","SMED","2010","2010",67,,
"SWE","Sweden","FLFW","1. Food loss - Food waste","HOUSEHOLDS","Households","KGBYCAPITA","kg/capita","FWVAR228","Food Waste - Avoidable","SOURCE76","SMED","2010","2010",25.154279224,,
"SWE","Sweden","FLFW","1. Food loss - Food waste","HOUSEHOLDS","Households","KGBYCAPITA","kg/capita","FWVAR228","Food Waste - Avoidable","SOURCE89","Williams et al (2011)","2010","2010",25.261377872,,
"SWE","Sweden","FLFW","1. Food loss - Food waste","HOUSEHOLDS","Households","KGBYHOUSEHOLD","kg/household","FWVAR228","Food Waste - Avoidable","SOURCE89","Williams et al (2011)","2010","2010",85.001245902,,
"SWE","Sweden","FLFW","1. Food loss - Food waste","HOUSEHOLDS","Households","KGBYHOUSEHOLDBYWEEK","kg/household/week","FWVAR228","Food Waste - Avoidable","SOURCE89","Williams et al (2011)","2010","2010",1.6346393443,,
"CHE","Switzerland","FLFW","1. Food loss - Food waste","HOUSEHOLDS","Households","TONNES","tonnes","FWVAR417CHE","household food waste ","SOURCE81","Swiss Federal Office for the Environment FOEN","2012","2012",251000,,
"TUR","Turkey","FLFW","1. Food loss - Food waste","HOUSEHOLDS","Households","PCT","%","FWVAR239","Food Waste - Bread ","SOURCE45","Hacettepe University","2005","2005",6.3790278536,,
"TUR","Turkey","FLFW","1. Food loss - Food waste","HOUSEHOLDS","Households","PCT","%","FWVAR242","Food Waste - Cereals ","SOURCE45","Hacettepe University","2005","2005",0.59803386128,,
"TUR","Turkey","FLFW","1. Food loss - Food waste","HOUSEHOLDS","Households","PCT","%","FWVAR244","Food Waste - Cheese ","SOURCE45","Hacettepe University","2005","2005",1.6146914255,,
"TUR","Turkey","FLFW","1. Food loss - Food waste","HOUSEHOLDS","Households","PCT","%","FWVAR267","Food Waste - Eggs ","SOURCE45","Hacettepe University","2005","2005",2.0333151283,,
"TUR","Turkey","FLFW","1. Food loss - Food waste","HOUSEHOLDS","Households","PCT","%","FWVAR270","Food Waste - Fats ","SOURCE45","Hacettepe University","2005","2005",0.89705079192,,
"TUR","Turkey","FLFW","1. Food loss - Food waste","HOUSEHOLDS","Households","PCT","%","FWVAR271","Food Waste - Fish ","SOURCE45","Hacettepe University","2005","2005",4.7643364282,,
"TUR","Turkey","FLFW","1. Food loss - Food waste","HOUSEHOLDS","Households","PCT","%","FWVAR281","Food Waste - Fruit ","SOURCE45","Hacettepe University","2005","2005",35.383670126,,
"TUR","Turkey","FLFW","1. Food loss - Food waste","HOUSEHOLDS","Households","PCT","%","FWVAR295","Food Waste - Legumes/seeds ","SOURCE45","Hacettepe University","2005","2005",0.95685417804,,
"TUR","Turkey","FLFW","1. Food loss - Food waste","HOUSEHOLDS","Households","PCT","%","FWVAR302","Food Waste - Milk and yogurt  ","SOURCE45","Hacettepe University","2005","2005",5.5417804478,,
"TUR","Turkey","FLFW","1. Food loss - Food waste","HOUSEHOLDS","Households","PCT","%","FWVAR328","Food Waste - Poultry ","SOURCE45","Hacettepe University","2005","2005",7.4156198798,,
"TUR","Turkey","FLFW","1. Food loss - Food waste","HOUSEHOLDS","Households","PCT","%","FWVAR337","Food Waste - Red meat","SOURCE45","Hacettepe University","2005","2005",0.17941015838,,
"TUR","Turkey","FLFW","1. Food loss - Food waste","HOUSEHOLDS","Households","PCT","%","FWVAR349","Food Waste - Sugar","SOURCE45","Hacettepe University","2005","2005",0.059803386128,,
"TUR","Turkey","FLFW","1. Food loss - Food waste","HOUSEHOLDS","Households","PCT","%","FWVAR358","Food Waste - Vegetables","SOURCE45","Hacettepe University","2005","2005",34.187602403,,
"TUR","Turkey","FLFW","1. Food loss - Food waste","HOUSEHOLDS","Households","KGBYCAPITA","kg/capita","FWVAR43","Discarded food","SOURCE45","Hacettepe University","2005","2005",116.362,,
"TUR","Turkey","FLFW","1. Food loss - Food waste","HOUSEHOLDS","Households","KGBYCAPITA","kg/capita","FWVAR213","Food Waste","SOURCE45","Hacettepe University","2005","2005",0.5017,,
"TUR","Turkey","FLFW","1. Food loss - Food waste","HOUSEHOLDS","Households","KGBYCAPITA","kg/capita","FWVAR214TUR","Food Waste -  Bread","SOURCE45","Hacettepe University","2005","2005",0.032,,
"TUR","Turkey","FLFW","1. Food loss - Food waste","HOUSEHOLDS","Households","KGBYCAPITA","kg/capita","FWVAR215TUR","Food Waste -  cereals","SOURCE45","Hacettepe University","2005","2005",0.003,,
"TUR","Turkey","FLFW","1. Food loss - Food waste","HOUSEHOLDS","Households","KGBYCAPITA","kg/capita","FWVAR216TUR","Food Waste -  cheese","SOURCE45","Hacettepe University","2005","2005",0.0081,,
"TUR","Turkey","FLFW","1. Food loss - Food waste","HOUSEHOLDS","Households","KGBYCAPITA","kg/capita","FWVAR217TUR","Food Waste -  eggs","SOURCE45","Hacettepe University","2005","2005",0.0102,,
"TUR","Turkey","FLFW","1. Food loss - Food waste","HOUSEHOLDS","Households","KGBYCAPITA","kg/capita","FWVAR218TUR","Food Waste -  fats","SOURCE45","Hacettepe University","2005","2005",0.0045,,
"TUR","Turkey","FLFW","1. Food loss - Food waste","HOUSEHOLDS","Households","KGBYCAPITA","kg/capita","FWVAR219TUR","Food Waste -  fish","SOURCE45","Hacettepe University","2005","2005",0.0239,,
"TUR","Turkey","FLFW","1. Food loss - Food waste","HOUSEHOLDS","Households","KGBYCAPITA","kg/capita","FWVAR220TUR","Food Waste -  Fruit","SOURCE45","Hacettepe University","2005","2005",0.1775,,
"TUR","Turkey","FLFW","1. Food loss - Food waste","HOUSEHOLDS","Households","KGBYCAPITA","kg/capita","FWVAR221TUR","Food Waste -  legumes/seeds","SOURCE45","Hacettepe University","2005","2005",0.0048,,
"TUR","Turkey","FLFW","1. Food loss - Food waste","HOUSEHOLDS","Households","KGBYCAPITA","kg/capita","FWVAR222TUR","Food Waste -  poultry","SOURCE45","Hacettepe University","2005","2005",0.0372,,
"TUR","Turkey","FLFW","1. Food loss - Food waste","HOUSEHOLDS","Households","KGBYCAPITA","kg/capita","FWVAR223TUR","Food Waste -  red meat","SOURCE45","Hacettepe University","2005","2005",0.0009,,
"TUR","Turkey","FLFW","1. Food loss - Food waste","HOUSEHOLDS","Households","KGBYCAPITA","kg/capita","FWVAR224TUR","Food Waste -  Sugar","SOURCE45","Hacettepe University","2005","2005",0.0003,,
"TUR","Turkey","FLFW","1. Food loss - Food waste","HOUSEHOLDS","Households","KGBYCAPITA","kg/capita","FWVAR239","Food Waste - Bread ","SOURCE45","Hacettepe University","2005","2005",11.68,,
"TUR","Turkey","FLFW","1. Food loss - Food waste","HOUSEHOLDS","Households","KGBYCAPITA","kg/capita","FWVAR242","Food Waste - Cereals ","SOURCE45","Hacettepe University","2005","2005",1.095,,
"TUR","Turkey","FLFW","1. Food loss - Food waste","HOUSEHOLDS","Households","KGBYCAPITA","kg/capita","FWVAR244","Food Waste - Cheese ","SOURCE45","Hacettepe University","2005","2005",2.9565,,
"TUR","Turkey","FLFW","1. Food loss - Food waste","HOUSEHOLDS","Households","KGBYCAPITA","kg/capita","FWVAR254TUR","Food Waste - Dairy milk and yogurt","SOURCE45","Hacettepe University","2005","2005",0.0278,,
"TUR","Turkey","FLFW","1. Food loss - Food waste","HOUSEHOLDS","Households","KGBYCAPITA","kg/capita","FWVAR267","Food Waste - Eggs ","SOURCE45","Hacettepe University","2005","2005",3.723,,
"TUR","Turkey","FLFW","1. Food loss - Food waste","HOUSEHOLDS","Households","KGBYCAPITA","kg/capita","FWVAR270","Food Waste - Fats ","SOURCE45","Hacettepe University","2005","2005",1.6425,,
"TUR","Turkey","FLFW","1. Food loss - Food waste","HOUSEHOLDS","Households","KGBYCAPITA","kg/capita","FWVAR271","Food Waste - Fish ","SOURCE45","Hacettepe University","2005","2005",8.7235,,
"TUR","Turkey","FLFW","1. Food loss - Food waste","HOUSEHOLDS","Households","KGBYCAPITA","kg/capita","FWVAR281","Food Waste - Fruit ","SOURCE45","Hacettepe University","2005","2005",64.7875,,
"TUR","Turkey","FLFW","1. Food loss - Food waste","HOUSEHOLDS","Households","KGBYCAPITA","kg/capita","FWVAR295","Food Waste - Legumes/seeds ","SOURCE45","Hacettepe University","2005","2005",1.752,,
"TUR","Turkey","FLFW","1. Food loss - Food waste","HOUSEHOLDS","Households","KGBYCAPITA","kg/capita","FWVAR302","Food Waste - Milk and yogurt  ","SOURCE45","Hacettepe University","2005","2005",10.147,,
"TUR","Turkey","FLFW","1. Food loss - Food waste","HOUSEHOLDS","Households","KGBYCAPITA","kg/capita","FWVAR328","Food Waste - Poultry ","SOURCE45","Hacettepe University","2005","2005",13.578,,
"TUR","Turkey","FLFW","1. Food loss - Food waste","HOUSEHOLDS","Households","KGBYCAPITA","kg/capita","FWVAR337","Food Waste - Red meat","SOURCE45","Hacettepe University","2005","2005",0.3285,,
"TUR","Turkey","FLFW","1. Food loss - Food waste","HOUSEHOLDS","Households","KGBYCAPITA","kg/capita","FWVAR349","Food Waste - Sugar","SOURCE45","Hacettepe University","2005","2005",0.1095,,
"TUR","Turkey","FLFW","1. Food loss - Food waste","HOUSEHOLDS","Households","KGBYCAPITA","kg/capita","FWVAR354TUR","Food Waste - total food","SOURCE45","Hacettepe University","2005","2005",183.1,,
"TUR","Turkey","FLFW","1. Food loss - Food waste","HOUSEHOLDS","Households","KGBYCAPITABYDAY","kg/capita/day","FWVAR43","Discarded food","SOURCE45","Hacettepe University","2005","2005",0.3188,,
"GBR","United Kingdom","FLFW","1. Food loss - Food waste","HOUSEHOLDS","Households","TONNES","tonnes","FWVAR53","Food and drink waste","SOURCE27","DEFRA 2012","2009","2009",7200000,,
"GBR","United Kingdom","FLFW","1. Food loss - Food waste","HOUSEHOLDS","Households","KGBYCAPITA","kg/capita","FWVAR38","Avoidable food waste to landfill (e.)","SOURCE51","Langley et al. 2009","2008","2008",49.64,,
"GBR","United Kingdom","FLFW","1. Food loss - Food waste","HOUSEHOLDS","Households","KGBYCAPITA","kg/capita","FWVAR213","Food Waste","SOURCE51","Langley et al. 2009","2008","2008",72.635,,
